ensembl_gene_id	external_gene_name	transcription_start_site
ENSG00000181588	MEX3D	1568325
ENSG00000223802	CERS1	18896158
ENSG00000213030	CGB8	49049111
ENSG00000205076	LGALS7	38773517
ENSG00000170954	ZNF415	53132910
ENSG00000104848	KCNA7	49072699
ENSG00000171903	CYP4F11	15934529
ENSG00000178201	VN1R1	57457140
ENSG00000142235	LMTK3	48511835
ENSG00000104827	CGB3	49024333
ENSG00000105556	MIER2	344796
ENSG00000174652	ZNF266	9435573
ENSG00000172687	ZNF738	21359000
ENSG00000105143	SLC1A6	14979864
ENSG00000099331	MYO9B	17075777
ENSG00000131848	ZSCAN5A	56314839
ENSG00000153885	KCTD15	33796870
ENSG00000171291	ZNF439	11848726
ENSG00000105576	TNPO2	12723932
ENSG00000167491	GATAD2A	19405675
ENSG00000160336	ZNF761	53431984
ENSG00000188283	ZNF383	37218214
ENSG00000204519	ZNF551	57681977
ENSG00000269026		57682045
ENSG00000179909	ZNF154	57709204
ENSG00000083814	ZNF671	57727624
ENSG00000152443	ZNF776	57746815
ENSG00000197782	ZNF780A	40090943
ENSG00000221874	ZNF816-ZNF321P	52962823
ENSG00000180257	ZNF816	52962881
ENSG00000197937	ZNF347	53159053
ENSG00000197497	ZNF665	53193358
ENSG00000197928	ZNF677	53254873
ENSG00000196131	VN1R2	53258292
ENSG00000170949	ZNF160	53103422
ENSG00000178386	ZNF223	44052036
ENSG00000186026	ZNF284	44072159
ENSG00000267680	ZNF224	44094361
ENSG00000256294	ZNF225	44113399
ENSG00000263002	ZNF234	44141554
ENSG00000167380	ZNF226	44165100
ENSG00000131115	ZNF227	44212532
ENSG00000159915	ZNF233	44259886
ENSG00000213022	KLK9	51009592
ENSG00000129451	KLK10	51019709
ENSG00000167757	KLK11	51026616
ENSG00000186474	KLK12	51035002
ENSG00000167759	KLK13	51065092
ENSG00000129437	KLK14	51082887
ENSG00000142544	CTU1	51108409
ENSG00000129450	SIGLEC9	51124906
ENSG00000168995	SIGLEC7	51142301
ENSG00000105383	CD33	51225080
ENSG00000142549	IGLON5	51311644
ENSG00000186806	VSIG10L	51342139
ENSG00000105379	ETFB	51366388
ENSG00000160318	CLDND2	51369003
ENSG00000105374	NKG7	51372654
ENSG00000105370	LIM2	51387974
ENSG00000262874	C19orf84	51390591
ENSG00000142512	SIGLEC10	51417642
ENSG00000179213	SIGLECL1	51251080
ENSG00000248385	TARM1	54081365
ENSG00000204577	LILRB3	54223007
ENSG00000187116	LILRA5	54313166
ENSG00000239961	LILRA4	54339162
ENSG00000167613	LAIR1	54364931
ENSG00000167614	TTYH1	54415464
ENSG00000275183	LENG9	54463778
ENSG00000167617	CDC42EP5	54473296
ENSG00000278129	ZNF8	58278955
ENSG00000198131	ZNF544	58228914
ENSG00000131398	KCNC3	50329377
ENSG00000131408	NR1H2	50376457
ENSG00000142539		50415799
ENSG00000269404	SPIB	50418938
ENSG00000086967	MYBPC2	50432892
ENSG00000142530	GARIN5A	50476848
ENSG00000161671	EMC10	50476507
ENSG00000152467	ZSCAN1	58034025
ENSG00000176293	ZNF135	58059282
ENSG00000121413	ZSCAN18	58098231
ENSG00000181894	ZNF329	58150789
ENSG00000177191	B3GNT8	41427374
ENSG00000130255	RPL36	5690295
ENSG00000174917	MICOS13	5680516
ENSG00000167733	HSD11B1L	5681027
ENSG00000196365	LONP1	5720146
ENSG00000174898	CATSPERD	5720637
ENSG00000212123	PRR22	5784746
ENSG00000267157		5785619
ENSG00000141994	DUS3L	5791163
ENSG00000171119	NRTN	5805067
ENSG00000267740		5903703
ENSG00000174886	NDUFA11	5903790
ENSG00000187650	VMAC	5904872
ENSG00000167654	ATCAY	3880685
ENSG00000167657	DAPK3	3971099
ENSG00000167658	EEF2	3985463
ENSG00000105229	PIAS4	4007736
ENSG00000178951	ZBTB7A	4066899
ENSG00000126934	MAP2K2	4124122
ENSG00000060566	CREB3L3	4153631
ENSG00000077463	SIRT6	4182563
ENSG00000167470	MIDN	1248583
ENSG00000099622	CIRBP	1269332
ENSG00000228300	FAM174C	1275530
ENSG00000105610	KLF1	12887201
ENSG00000008441	NFIX	12995475
ENSG00000196172	ZNF681	23758891
ENSG00000011590	ZBTB32	35704558
ENSG00000198300	PEG3	56840726
ENSG00000269699	ZIM2	56840726
ENSG00000189042	ZNF567	36687612
ENSG00000272333	KMT2B	35718003
ENSG00000196646	ZNF136	12163096
ENSG00000004777	ARHGAP33	35775564
ENSG00000167378	IRGQ	43596134
ENSG00000124444	ZNF576	43596595
ENSG00000226763	SRRM5	43612088
ENSG00000062822	POLD1	50384347
ENSG00000169136	ATF5	49929205
ENSG00000095059	DHPS	12681880
ENSG00000104885	DOT1L	2163933
ENSG00000104886	PLEKHJ1	2236329
ENSG00000104897	SF3A2	2236824
ENSG00000104899	AMH	2249323
ENSG00000213921	LEUTX	39778854
ENSG00000105202	FBL	39846379
ENSG00000223547	ZNF844	12064731
ENSG00000129933	MAU2	19320829
ENSG00000257446	ZNF878	12052961
ENSG00000237247	MBD3L5	7030578
ENSG00000205718	MBD3L4	7040179
ENSG00000230522	MBD3L2	7049321
ENSG00000130544	ZNF557	7069703
ENSG00000167414	GNG8	46636202
ENSG00000197013	ZNF429	21505602
ENSG00000160321	ZNF208	22010943
ENSG00000053501	USE1	17215357
ENSG00000180739	S1PR5	10517447
ENSG00000142515	KLK3	50854915
ENSG00000178980	SELENOW	47778703
ENSG00000188227	ZNF793	37506939
ENSG00000105323	HNRNPUL1	41264372
ENSG00000167562	ZNF701	52570287
ENSG00000198046	ZNF667	56477345
ENSG00000105198	LGALS13	39602524
ENSG00000169393	ELSPBP1	47994632
ENSG00000126464	PRR12	49591182
ENSG00000197128	ZNF772	57477566
ENSG00000171970	ZNF57	2900928
ENSG00000177045	SIX5	45769252
ENSG00000161298	ZNF382	36605313
ENSG00000197020	ZNF100	21767579
ENSG00000007047	MARK4	45251271
ENSG00000186994	KANK3	8343262
ENSG00000204514	ZNF814	57889037
ENSG00000105472	CLEC11A	50723364
ENSG00000160460	SPTBN4	40467001
ENSG00000105136	ZNF419	57487750
ENSG00000213967	ZNF726	23914886
ENSG00000188171	ZNF626	20661571
ENSG00000130518	IQCN	18274452
ENSG00000213973	ZNF99	22784151
ENSG00000115286	NDUFS7	1383907
ENSG00000087088	BAX	48954875
ENSG00000204869	IGFL4	46041002
ENSG00000188293	IGFL1	46229742
ENSG00000182315	MBD3L3	7058676
ENSG00000196218	RYR1	38433691
ENSG00000224420	ADM5	49689594
ENSG00000161681	SHANK1	50719802
ENSG00000181733	OR2Z1	8721634
ENSG00000170923	OR7G2	9107475
ENSG00000176695	OR4F17	107104
ENSG00000204866	IGFL2	46148238
ENSG00000187135	VSTM2B	29525994
ENSG00000141854	MISP3	14072786
ENSG00000105737	GRIK5	42070206
ENSG00000072071	ADGRL1	14206169
ENSG00000132017	DCAF15	13952509
ENSG00000269526	ERVV-1	53013921
ENSG00000077009	NMRK2	3933069
ENSG00000173572	NLRP13	55932336
ENSG00000182566	CLEC4G	7732110
ENSG00000011332	DPF1	38224222
ENSG00000099337	KCNK6	38319845
ENSG00000187556	NANOS3	13877134
ENSG00000132016	BRME1	13906117
ENSG00000130270	ATP8B3	1812276
ENSG00000131943	C19orf12	29715261
ENSG00000197110	IFNL3	39245006
ENSG00000214046	SMIM7	16660144
ENSG00000072954	TMEM38A	16661139
ENSG00000099822	HCN2	589881
ENSG00000099821	POLRMT	633537
ENSG00000070388	FGF22	639879
ENSG00000070423	RNF126	663214
ENSG00000070404	FSTL3	676392
ENSG00000130167	TSPAN16	11296160
ENSG00000105514	RAB3D	11339657
ENSG00000105246	EBI3	4229523
ENSG00000132003	ZSWIM4	13795443
ENSG00000089847	ANKRD24	4182689
ENSG00000288920	RPSA2	23763004
ENSG00000130309	COLGALT1	17555649
ENSG00000125650	PSPN	6375933
ENSG00000088247	KHSRP	6424811
ENSG00000105520	PLPPR2	11355432
ENSG00000130726	TRIM28	58544064
ENSG00000130725	UBE2M	58558611
ENSG00000130724	CHMP2A	58555105
ENSG00000167676	PLIN4	4518486
ENSG00000063169	BICRA	47609134
ENSG00000126243	LRFN3	35936374
ENSG00000205138	SDHAF1	35995188
ENSG00000181392	SYNE4	36008813
ENSG00000028277	POU2F2	42132446
ENSG00000239382	ALKBH6	36014213
ENSG00000130159	ECSIT	11529134
ENSG00000077348	EXOSC5	41397359
ENSG00000183019	MCEMP1	7677090
ENSG00000142459	EVI5L	7830218
ENSG00000066044	ELAVL1	8005641
ENSG00000130477	UNC13A	17688354
ENSG00000130479	MAP1S	17719480
ENSG00000179913	B3GNT3	17795138
ENSG00000248099	INSL3	17821519
ENSG00000130513	GDF15	18386158
ENSG00000105656	ELL	18522070
ENSG00000105642	KCNN1	17967107
ENSG00000183647	ZNF530	57599885
ENSG00000166704	ZNF606	58002820
ENSG00000186017	ZNF566	36489561
ENSG00000197647	ZNF433	12035679
ENSG00000131126	TEX101	43414890
ENSG00000124466	LYPD3	43465608
ENSG00000176531	PHLDB3	43504746
ENSG00000105755	ETHE1	43527201
ENSG00000176472	ZNF575	43533188
ENSG00000134815	DHX34	47349315
ENSG00000105419	MEIS3	47419527
ENSG00000118160	SLC8A2	47471893
ENSG00000118162	KPTN	47484219
ENSG00000105402	NAPA	47515063
ENSG00000118156	ZNF541	47573148
ENSG00000179168	GGN	38388034
ENSG00000188766	SPRED3	38388697
ENSG00000189190	ZNF600	52786791
ENSG00000182986	ZNF320	52897635
ENSG00000268480	NFILZ	8630633
ENSG00000179846	NKPD1	45160982
ENSG00000167754	KLK5	50953038
ENSG00000167755	KLK6	50969591
ENSG00000169035	KLK7	50983917
ENSG00000179134	SAMD4B	39342421
ENSG00000125734	GPR108	6737580
ENSG00000254415	SIGLEC14	51646825
ENSG00000105261	OVOL3	36111143
ENSG00000126251	GPR42	35371068
ENSG00000099625	CBARP	1238005
ENSG00000213793	ZNF888	52923428
ENSG00000170909	OSCAR	54100803
ENSG00000130244	FAM98C	38403093
ENSG00000161888	SPC24	11155782
ENSG00000167749	KLK4	50911395
ENSG00000130669	PAK4	39125786
ENSG00000167618	LAIR2	54502831
ENSG00000239998	LILRA2	54573790
ENSG00000104974	LILRA1	54593632
ENSG00000104972	LILRB1	54630484
ENSG00000242019	KIR3DL3	54724442
ENSG00000243772	KIR2DL3	54738513
ENSG00000125498	KIR2DL1	54769793
ENSG00000167633	KIR3DL1	54816468
ENSG00000240403	KIR3DL2	54850443
ENSG00000186431	FCAR	54874235
ENSG00000186818	LILRB4	54662985
ENSG00000105185	PDCD5	32581190
ENSG00000105186	ANKRD27	32675180
ENSG00000186326	RGS9BP	32675848
ENSG00000213965	NUDT19	32691821
ENSG00000173809	TDRD12	32719767
ENSG00000021488	SLC7A9	32869767
ENSG00000179709	NLRP8	55947832
ENSG00000171487	NLRP5	55999726
ENSG00000197213	ZSCAN5B	56197783
ENSG00000213822	CEACAM18	51478539
ENSG00000126266	FFAR1	35347902
ENSG00000125730	C3	6720650
ENSG00000249115	HAUS5	35612735
ENSG00000126254	RBM42	35629036
ENSG00000105672	ETV2	35641745
ENSG00000126267	COX6B1	35648323
ENSG00000105668	UPK1A	35666517
ENSG00000102575	ACP5	11577645
ENSG00000129455	KLK8	51001604
ENSG00000175221	MED16	893187
ENSG00000172232	AZU1	827837
ENSG00000196415	PRTN3	840999
ENSG00000268500	SIGLEC5	51630401
ENSG00000174562	KLK15	50833574
ENSG00000167595	PROSER3	35758176
ENSG00000267631	CGB1	49036895
ENSG00000225950	NTF4	49064818
ENSG00000105251	SHD	4279266
ENSG00000167664	TMIGD2	4302389
ENSG00000105255	FSD1	4304598
ENSG00000178297	TMPRSS9	2360265
ENSG00000129951	PLPPR3	821955
ENSG00000198858	R3HDM4	913219
ENSG00000116014	KISS1R	917333
ENSG00000197561	ELANE	852303
ENSG00000089639	GMIP	19643657
ENSG00000105726	ATP13A1	19663676
ENSG00000181896	ZNF101	19668839
ENSG00000105708	ZNF14	19733112
ENSG00000064547	LPAR2	19628220
ENSG00000125744	RTN2	45497047
ENSG00000213889	PPM1N	45498443
ENSG00000125741	OPA3	45584802
ENSG00000177464	GPR4	45602212
ENSG00000018869	ZNF582	56393534
ENSG00000196605	ZNF846	9768738
ENSG00000197766	CFD	859664
ENSG00000105639	JAK3	17847982
ENSG00000105640	RPL18A	17859910
ENSG00000105641	SLC5A5	17871945
ENSG00000142405	NLRP12	53824314
ENSG00000269825		52690496
ENSG00000197857	ZNF44	12294883
ENSG00000189430	NCR1	54906148
ENSG00000022556	NLRP2	54966374
ENSG00000088053	GP6	55038264
ENSG00000160439	RDH13	55063148
ENSG00000189013	KIR2DL4	54803610
ENSG00000124440	HIF3A	46297042
ENSG00000011485	PPP5C	46347087
ENSG00000169515	CCDC8	46413564
ENSG00000189348	FAM90A27P	53277462
ENSG00000180532	ZSCAN4	57668935
ENSG00000141965	FEM1A	4791734
ENSG00000127666	TICAM1	4831712
ENSG00000105355	PLIN3	4867667
ENSG00000205784	ARRDC5	4902896
ENSG00000276043	UHRF1	4909501
ENSG00000127540	UQCR11	1605462
ENSG00000171124	FUT3	5851449
ENSG00000166359	WDR88	33132114
ENSG00000130881	LRP3	33194330
ENSG00000130876	SLC7A10	33225850
ENSG00000153879	CEBPG	33373709
ENSG00000104904	OAZ1	2269520
ENSG00000188305	PEAK3	2282175
ENSG00000220008	LINGO3	2308154
ENSG00000250799	PRODH2	35812845
ENSG00000229833	PET100	7629793
ENSG00000076944	STXBP2	7637110
ENSG00000124299	PEPD	33521791
ENSG00000177558	FAM187B	35228739
ENSG00000105698	USF2	35268962
ENSG00000105697	HAMP	35282528
ENSG00000105695	MAG	35292161
ENSG00000105699	LSR	35249002
ENSG00000007129	CEACAM21	41576166
ENSG00000105352	CEACAM4	41627074
ENSG00000007306	CEACAM7	41688270
ENSG00000105388	CEACAM5	41708626
ENSG00000267881		41708657
ENSG00000086548	CEACAM6	41755530
ENSG00000170956	CEACAM3	41796587
ENSG00000273111	LYPD4	41844683
ENSG00000142025	DMRTC2	41845042
ENSG00000105372	RPS19	41860255
ENSG00000268041	ERFL	41928449
ENSG00000105404	RABAC1	41959321
ENSG00000105409	ATP1A3	41994230
ENSG00000105369	CD79A	41877279
ENSG00000126453	BCL2L12	49665933
ENSG00000105612	DNASE2	12881449
ENSG00000130165	ELOF1	11559230
ENSG00000105392	CRX	47821937
ENSG00000178928	TPRX1	47804551
ENSG00000130475	FCHO1	17751477
ENSG00000072062	PRKACA	14117762
ENSG00000289762	SMIM46	14112476
ENSG00000171051	FPR1	51751878
ENSG00000105397	TYK2	10380572
ENSG00000251369	ZNF550	57559863
ENSG00000259009	TPRX2	47859235
ENSG00000105398	SULT2A1	47886315
ENSG00000188493	ACTMAP	40750477
ENSG00000077312	SNRPA	40751203
ENSG00000261857	MIA	40775521
ENSG00000086544	ITPKC	40717112
ENSG00000105613	MAST1	12838515
ENSG00000105499	PLA2G4C	48110817
ENSG00000185453	ZSWIM9	48170680
ENSG00000105483	CARD8	48255912
ENSG00000178150	ZNF114	48270081
ENSG00000142227	EMP3	48325552
ENSG00000105486	LIG1	48170344
ENSG00000172081	MOB3A	2096326
ENSG00000099840	IZUMO4	2096915
ENSG00000131944	FAAP24	32972242
ENSG00000127530	OR7C1	14835185
ENSG00000115257	PCSK4	1490350
ENSG00000142396	ERVK3-1	58305377
ENSG00000105650	PDE4C	18226438
ENSG00000204532	ZSCAN5C	56202273
ENSG00000234465	PINLYP	43575801
ENSG00000186838	SELENOV	39515139
ENSG00000179873	NLRP11	55831999
ENSG00000228567	VN1R4	53267723
ENSG00000284638	SMIM44	3483441
ENSG00000160007	ARHGAP35	46860997
ENSG00000130751	NPAS1	47019837
ENSG00000130748	TMEM160	47048624
ENSG00000130749	ZC3H4	47113776
ENSG00000142230	SAE1	47130835
ENSG00000105327	BBC3	47231199
ENSG00000105321	CCDC9	47256525
ENSG00000257704	INAFM1	47274885
ENSG00000160877	NACC1	13118264
ENSG00000099341	PSMD8	38374571
ENSG00000065000	AP3D1	2151566
ENSG00000130812	ANGPTL6	10102678
ENSG00000104856	RELB	45001464
ENSG00000104859	CLASRP	45039045
ENSG00000170684	ZNF296	45076478
ENSG00000142252	GEMIN7	45079260
ENSG00000104946	TBC1D17	49877702
ENSG00000213024	NUP62	49929504
ENSG00000161652	IZUMO2	50163281
ENSG00000063244	U2AF2	55655035
ENSG00000130758	MAP3K10	40191426
ENSG00000174521	TTC9B	40218384
ENSG00000105219	CCNP	40226689
ENSG00000105221	AKT2	40285345
ENSG00000160392	C19orf47	40348397
ENSG00000090013	BLVRB	40465745
ENSG00000088038	CNOT3	54137762
ENSG00000130816	DNMT1	10194953
ENSG00000130158	DOCK6	11262524
ENSG00000099617	EFNA2	1285873
ENSG00000185761	ADAMTSL5	1513019
ENSG00000142556	ZNF614	52028379
ENSG00000256087	ZNF432	52048838
ENSG00000197608	ZNF841	52095765
ENSG00000204611	ZNF616	52139938
ENSG00000196267	ZNF836	52171621
ENSG00000196214	ZNF766	52269587
ENSG00000198464	ZNF480	52297169
ENSG00000167554	ZNF610	52336243
ENSG00000221923	ZNF880	52369923
ENSG00000167555	ZNF528	52397849
ENSG00000198633	ZNF534	52429148
ENSG00000105568	PPP2R1A	52190052
ENSG00000089335	ZNF302	34677678
ENSG00000153896	ZNF599	34773215
ENSG00000081665	ZNF506	19821750
ENSG00000256771	ZNF253	19865882
ENSG00000120784	ZFP30	37655465
ENSG00000161551	ZNF577	51887951
ENSG00000182318	ZSCAN22	58326994
ENSG00000121410	A1BG	58353492
ENSG00000174586	ZNF497	58362751
ENSG00000152475	ZNF837	58381030
ENSG00000083845	RPS5	58387269
ENSG00000269855	RNF225	58395656
ENSG00000171574	ZNF584	58408649
ENSG00000131849	ZNF132	58440153
ENSG00000249471	ZNF324B	58451622
ENSG00000083812	ZNF324	58467080
ENSG00000083838	ZNF446	58476352
ENSG00000083807	SLC27A5	58511992
ENSG00000119574	ZBTB45	58519810
ENSG00000142002	DPP9	4723842
ENSG00000283758	PMIS2	35586173
ENSG00000087074	PPP1R15A	48872421
ENSG00000104976	SNAPC2	7920338
ENSG00000099308	MAST3	18097778
ENSG00000105357	MYH14	50203622
ENSG00000105664	COMP	18791305
ENSG00000005007	UPF1	18831959
ENSG00000105088	OLFM2	9936515
ENSG00000243130	PSG11	43026469
ENSG00000242221	PSG2	43082701
ENSG00000221826	PSG3	42740481
ENSG00000124467	PSG8	42765678
ENSG00000231924	PSG1	42879713
ENSG00000105443	CYTH2	48469369
ENSG00000071564	TCF3	1652615
ENSG00000130402	ACTN4	38647649
ENSG00000196961	AP2A1	49767001
ENSG00000167460	TPM4	16076495
ENSG00000167461	RAB8A	16111889
ENSG00000006659	LGALS14	39704481
ENSG00000105205	CLC	39738029
ENSG00000125753	VASP	45507479
ENSG00000227500	SCAMP4	1905399
ENSG00000076650	GPATCH1	33081181
ENSG00000245848	CEBPA	33302534
ENSG00000198597	ZNF536	30372384
ENSG00000197619	ZNF615	52008211
ENSG00000197863	ZNF790	36838387
ENSG00000185869	ZNF829	36916291
ENSG00000251247	ZNF345	36850876
ENSG00000291239		36850858
ENSG00000198453	ZNF568	36916332
ENSG00000167766	ZNF83	52637086
ENSG00000270011	ZNF559-ZNF177	9324341
ENSG00000104812	GYS1	48993309
ENSG00000268655		49020549
ENSG00000196337	CGB7	49057749
ENSG00000177380	PPFIA3	49119544
ENSG00000130528	HRC	49155396
ENSG00000130529	TRPM4	49157792
ENSG00000189001	SBSN	35528311
ENSG00000105679	GAPDHS	35533456
ENSG00000105677	TMEM147	35545626
ENSG00000105675	ATP4A	35563658
ENSG00000188629	ZNF177	9363013
ENSG00000062370	ZNF112	44356680
ENSG00000267173		44401608
ENSG00000267508	ZNF285	44401608
ENSG00000278318	ZNF229	44448472
ENSG00000167384	ZNF180	44500522
ENSG00000273777	CEACAM20	44529675
ENSG00000216588	IGSF23	44613563
ENSG00000073008	PVR	44643910
ENSG00000186567	CEACAM19	44671482
ENSG00000213892	CEACAM16	44699151
ENSG00000069399	BCL3	44748708
ENSG00000142273	CBLC	44777890
ENSG00000187244	BCAM	44809103
ENSG00000105223	PLD3	40348695
ENSG00000267673	FDX2	10316015
ENSG00000105376	ICAM5	10289952
ENSG00000161847	RAVER1	10333529
ENSG00000076662	ICAM3	10339624
ENSG00000099817	POLR2E	1095375
ENSG00000167468	GPX4	1103994
ENSG00000105559	PLEKHA4	48868617
ENSG00000104804	TULP2	48898744
ENSG00000105426	PTPRS	5340812
ENSG00000104960	PTOV1	49851159
ENSG00000131400	NAPSA	50365639
ENSG00000167634	NLRP7	54966243
ENSG00000131037	EPS8L1	55075869
ENSG00000104823	ECH1	38831794
ENSG00000268083		38840178
ENSG00000187994	RINL	38878275
ENSG00000068903	SIRT2	38899618
ENSG00000104825	NFKBIB	38899969
ENSG00000262484	CCER2	38912186
ENSG00000104835	SARS2	38930763
ENSG00000269547		38949855
ENSG00000128626	MRPS12	38930944
ENSG00000269190	FBXO17	38975742
ENSG00000104824	HNRNPL	38849986
ENSG00000129351	ILF3	10654346
ENSG00000141858	SAMD1	14090751
ENSG00000167604	NFKBID	35902303
ENSG00000076928	ARHGEF1	41883184
ENSG00000105204	DYRK1B	39834162
ENSG00000291312		39831956
ENSG00000220201	ZGLP1	10309815
ENSG00000090372	STRN4	46746450
ENSG00000181027	FKRP	46746057
ENSG00000105281	SLC1A5	46788594
ENSG00000042753	AP2S1	46850846
ENSG00000104805	NUCB1	48900312
ENSG00000130254	SAFB2	5622776
ENSG00000223573	TINCR	5567953
ENSG00000205209	SCGB2B2	34677159
ENSG00000197841	ZNF181	34734243
ENSG00000105479	ODAD1	48321971
ENSG00000188039	NWD1	16719847
ENSG00000197808	ZNF461	36666837
ENSG00000267041	ZNF850	36772807
ENSG00000183207	RUVBL2	48993887
ENSG00000142303	ADAMTS10	8610715
ENSG00000181786	ACTL9	8698795
ENSG00000104783	KCNN4	43780973
ENSG00000159871	LYPD5	43802447
ENSG00000167637	ZNF283	43827321
ENSG00000176222	ZNF404	43883964
ENSG00000124459	ZNF45	43935282
ENSG00000159905	ZNF221	43951228
ENSG00000204920	ZNF155	43984188
ENSG00000197483	ZNF628	55476617
ENSG00000223638	RFPL4A	55759097
ENSG00000184635	ZNF93	19900946
ENSG00000197124	ZNF682	20039505
ENSG00000213988	ZNF90	20078000
ENSG00000256229	ZNF486	20167214
ENSG00000261221	ZNF865	55605647
ENSG00000283980	GNG14	12687998
ENSG00000167625	ZNF526	42220312
ENSG00000275395	FCGBP	39934626
ENSG00000142453	CARM1	10871553
ENSG00000130164	LDLR	11089463
ENSG00000167785	ZNF558	8832304
ENSG00000170948	MBD3L1	8832377
ENSG00000181143	MUC16	8981342
ENSG00000182310	SPACA6	51693330
ENSG00000284797		18255362
ENSG00000204595	DPRX	53631999
ENSG00000105048	TNNT1	55149206
ENSG00000129991	TNNI3	55157732
ENSG00000167646	DNAAF3	55166613
ENSG00000129990	SYT5	55180289
ENSG00000080031	PTPRH	55209501
ENSG00000180089	TMEM86B	55228763
ENSG00000118046	STK11	1205778
ENSG00000104953	TLE6	2977564
ENSG00000065717	TLE2	3029280
ENSG00000161091	MFSD12	3557586
ENSG00000174837	ADGRE1	6887579
ENSG00000196589	MBD3L2B	7021431
ENSG00000099783	HNRNPM	8444975
ENSG00000130173	ANGPTL8	11239619
ENSG00000160117	ANKLE1	17281901
ENSG00000127220	ABHD8	17303425
ENSG00000130312	MRPL34	17305872
ENSG00000130311	DDA1	17309563
ENSG00000074855	ANO8	17334855
ENSG00000130299	GTPBP3	17337553
ENSG00000130300	PLVAP	17377342
ENSG00000269720	CCDC194	17394196
ENSG00000141971	MVB12A	17420047
ENSG00000130304	SLC27A1	17470524
ENSG00000181666	ZNF875	37334649
ENSG00000180479	ZNF571	37594792
ENSG00000099338	CATSPERG	38335830
ENSG00000171777	RASGRP4	38426219
ENSG00000161243	FBXO27	39032549
ENSG00000125740	FOSB	45467996
ENSG00000176920	FUT2	48695971
ENSG00000167615	LENG8	54449199
ENSG00000131864	USP29	57119985
ENSG00000141946	ZIM3	57145202
ENSG00000258873	DUXA	57167485
ENSG00000083844	ZNF264	57191500
ENSG00000105146	AURKC	57231023
ENSG00000204524	ZNF805	57240632
ENSG00000197714	ZNF460	57280485
ENSG00000178229	ZNF543	57320472
ENSG00000131845	ZNF304	57351271
ENSG00000152433	ZNF547	57363551
ENSG00000256060	TRAPPC2B	57363551
ENSG00000268133		57363566
ENSG00000188785	ZNF548	57389854
ENSG00000269533		57390008
ENSG00000186272	ZNF17	57411161
ENSG00000012061	ERCC1	45423917
ENSG00000079805	DNM2	10718079
ENSG00000127616	SMARCA4	10961030
ENSG00000115705	TPO	1413463
ENSG00000171853	TRAPPC12	3379694
ENSG00000182551	ADI1	3519531
ENSG00000172554	SNTG2	950849
ENSG00000171865	RNASEH1	3558333
ENSG00000151353	TMEM18	677406
ENSG00000171863	RPS7	3575260
ENSG00000151379	MSGN1	17816460
ENSG00000163029	SMC6	17753810
ENSG00000162981	LRATD1	14632717
ENSG00000151693	ASAP2	9206812
ENSG00000169006	NTSR2	11670195
ENSG00000084754	HADHA	26244632
ENSG00000277893	SRD5A2	31580938
ENSG00000143867	OSR1	19358623
ENSG00000183891	TTC32	19901983
ENSG00000084710	EFR3B	25042076
ENSG00000196208	GREB1	11534045
ENSG00000178295	GEN1	17754138
ENSG00000163032	VSNL1	17540696
ENSG00000118961	LDAH	20823101
ENSG00000132031	MATN3	20012668
ENSG00000118960	HS1BP3	20651098
ENSG00000119778	ATAD2B	23927123
ENSG00000068784	SRBD1	45611267
ENSG00000162949	CAPN13	30807446
ENSG00000049323	LTBP1	32946953
ENSG00000214711	CAPN14	31217515
ENSG00000143869	GDF7	20667144
ENSG00000158125	XDH	31414742
ENSG00000171132	PRKCE	45651675
ENSG00000138039	LHCGR	48755724
ENSG00000171126	KCNG3	42493982
ENSG00000115380	EFEMP1	55923782
ENSG00000170820	FSHR	49154515
ENSG00000013016	EHD3	31234152
ENSG00000115421	PAPOLG	60756268
ENSG00000138029	HADHB	26244939
ENSG00000171055	FEZ2	36598168
ENSG00000138079	SLC3A1	44275480
